Year,Month,US_Gateway_AirportCode,Foreign_Gateway_AirportCode,carriergroup,Total
2015,12,ONT,GDL,0,5414
2015,4,JFK,GCM,1,5414
2015,11,BWI,SJO,1,5416
2015,2,ORD,WAW,0,5417
2015,3,LAX,CDG,0,5418
2015,2,IAH,RTB,1,5419
2015,4,ORD,DUS,0,5419
2015,2,LAX,YYZ,1,5420
2015,3,LAS,ICN,0,5420
2015,7,LAS,MAN,0,5422
2015,3,MIA,BAQ,0,5423
2015,8,DFW,YYC,0,5425
2015,9,HNL,BNE,0,5426
2015,6,ONT,GDL,0,5426
2015,10,JFK,YQB,1,5428
2015,2,CLT,MUC,0,5429
2015,11,EWR,BFS,1,5430
2015,11,IAH,CZM,1,5430
2015,8,GUM,FUK,1,5431
2015,11,GUM,FUK,1,5441
2015,1,JFK,ZRH,1,5442
2015,9,MDW,MLM,0,5442
2015,3,JFK,ANU,1,5442
2015,1,JFK,CTG,1,5443
2015,10,GUM,FUK,1,5443
2015,10,LAX,ARN,0,5444
2015,6,IAH,AUA,1,5445
2015,11,PBI,YYZ,0,5446
2015,5,IAD,YYZ,1,5447
2015,8,PHL,LHR,1,5447
2015,9,IAD,RUH,0,5448
2015,10,MIA,PLS,1,5448
2015,3,PHL,AMS,1,5448
2015,3,FLL,YUL,0,5448
2015,2,JFK,VIE,0,5453
2015,2,SLC,CDG,1,5454
2015,5,PPG,FGI,0,5458
2015,9,LAX,ICN,0,5460
2015,12,FLL,CTG,1,5461
2015,3,GUM,MNL,0,5461
2015,4,JFK,YUL,1,5462
2015,12,MIA,SAP,0,5463
2015,1,DCA,YYZ,1,5463
2015,7,SJU,SXM,1,5464
2015,3,MIA,BSB,0,5465
2015,12,MIA,HEL,0,5465
2015,3,HNL,BNE,1,5468
2015,12,IAH,GDL,1,5469
2015,9,ORD,YYZ,0,5470
2015,5,DFW,YEG,1,5473
2015,2,MCO,CUN,1,5473
2015,7,PHX,MZT,1,5474
2015,12,MIA,AUA,0,5475
2015,7,MIA,MAO,1,5476
2015,5,DFW,MTY,1,5476
2015,2,SEA,LHR,1,5476
2015,2,MIA,CUR,0,5476
2015,6,IAH,YEG,1,5478
2015,2,ATL,STR,1,5480
2015,2,DFW,YEG,1,5480
2015,11,SEA,YEG,1,5480
2015,5,JFK,ANU,1,5481
2015,10,SAT,MEX,0,5482
2015,9,FLL,MBJ,1,5483
2015,11,IAH,DME,0,5483
2015,7,SJU,STI,1,5487
2015,6,LAS,ICN,0,5488
2015,2,MIA,MAO,1,5489
2015,8,DTW,CUN,1,5489
2015,1,MCO,MBJ,1,5491
2015,12,RDU,YYZ,0,5492
2015,12,IAH,YYZ,1,5494
2015,8,LGA,YOW,0,5495
2015,11,ATL,BDA,1,5496
2015,2,SEA,CDG,1,5496
2015,12,SFO,SJD,1,5496
2015,3,SNA,MEX,1,5497
2015,9,JFK,YQB,1,5498
2015,9,JFK,YUL,1,5498
2015,12,IAD,MUC,0,5499
2015,12,LAX,JED,0,5499
2015,2,BOS,NAS,1,5501
2015,11,DFW,MBJ,1,5501
2015,9,MCO,MBJ,1,5503
2015,8,EWR,YYC,0,5503
2015,1,IAD,MEX,1,5503
2015,6,SFO,SJD,1,5503
2015,3,DTW,PVR,1,5504
2015,12,HNL,BNE,0,5504
2015,2,LAS,ICN,0,5505
2015,1,FAT,GDL,0,5506
2015,10,IAH,ICN,0,5506
2015,6,DFW,AGU,1,5510
2015,12,ATL,PVR,1,5510
2015,11,ORD,BRU,1,5511
2015,6,LAS,MAN,0,5512
2015,5,FLL,SAP,1,5512
2015,7,SAN,YYC,0,5512
2015,1,JFK,YYZ,0,5513
2015,2,DTW,YUL,1,5514
2015,11,MIA,LIS,0,5516
2015,7,FLL,PTY,0,5517
2015,2,FLL,SDQ,1,5519
2015,6,DFW,YYC,0,5521
2015,1,SFO,SJD,1,5522
2015,12,DEN,YYC,1,5523
2015,9,JFK,YYZ,1,5524
2015,9,LAX,JED,0,5525
2015,8,FLL,MGA,1,5533
2015,12,IAH,QRO,1,5533
2015,2,AUS,CUN,1,5533
2015,6,LAX,ZCL,0,5534
2015,5,MCO,SDQ,1,5535
2015,8,ATL,SJD,1,5536
2015,11,ORD,AMS,1,5536
2015,9,PHX,YYC,1,5539
2015,5,JFK,EDI,1,5540
2015,1,PHX,YYC,0,5540
2015,1,AUS,CUN,1,5540
2015,7,MCO,GLA,0,5541
2015,1,DEN,YWG,1,5541
2015,9,RDU,YYZ,0,5543
2015,10,MCO,SDQ,1,5543
2015,1,BOS,LHR,1,5545
2015,5,PHL,ZRH,1,5545
2015,10,SNA,MEX,1,5545
2015,2,JFK,WAW,0,5546
2015,2,MIA,BSB,0,5548
2015,6,ANC,FRA,0,5550
2015,3,SJU,PUJ,1,5554
2015,3,DFW,LIR,1,5555
2015,3,JFK,LIM,0,5556
2015,7,CLT,UVF,1,5558
2015,6,LAS,ZRH,0,5559
2015,2,JFK,PAP,1,5560
2015,3,BOS,PDL,0,5562
2015,4,LAX,SJD,1,5563
2015,1,MCO,YYC,0,5563
2015,11,IAD,DUB,1,5563
2015,11,BOS,PEK,0,5564
2015,11,DTW,MEX,1,5564
2015,10,MIA,MAO,0,5564
2015,2,SJC,GDL,1,5566
2015,9,GUM,ICN,1,5566
2015,4,OAK,ARN,0,5566
2015,1,SAT,MEX,1,5567
2015,3,JFK,YUL,1,5569
2015,10,DEN,YEG,1,5570
2015,11,FLL,SAP,1,5570
2015,1,FLL,POS,1,5570
2015,12,BOS,SNN,0,5572
2015,12,SLC,MEX,1,5572
2015,10,JFK,KWI,0,5573
2015,7,DFW,YYC,0,5573
2015,12,OGG,YYC,0,5574
2015,2,MIA,SVO,0,5574
2015,6,MIA,AUA,0,5574
2015,9,IAH,BJX,1,5577
2015,12,IAH,MID,1,5579
2015,7,HNL,NRT,0,5581
2015,12,MCO,SDQ,1,5581
2015,11,ORD,MEX,0,5583
2015,11,JFK,YUL,1,5583
2015,1,DEN,PTY,1,5583
2015,11,MIA,AUA,0,5584
2015,6,MCO,GLA,0,5588
2015,8,FLL,GUA,1,5590
2015,10,JFK,ORY,0,5592
2015,3,IAD,KWI,1,5592
2015,11,DFW,SAL,1,5592
2015,10,SNA,PVR,1,5593
2015,10,LGA,YOW,0,5594
2015,9,LAX,MEX,0,5594
2015,12,JFK,AMM,0,5596
2015,6,JFK,BDA,1,5597
2015,5,IAD,MEX,0,5599
2015,12,CLE,YYZ,0,5599
2015,5,JFK,LIM,0,5602
2015,2,ORD,PUJ,1,5602
2015,10,MIA,SAL,1,5604
2015,7,FLL,SAP,1,5604
2015,10,IAD,DUB,0,5604
2015,10,MIA,BAQ,0,5606
2015,8,PDX,YYC,0,5606
2015,8,DEN,YYC,1,5606
2015,1,JFK,SVO,1,5607
2015,8,JFK,LIM,0,5608
2015,9,FLL,MGA,1,5608
2015,11,IAD,YTZ,0,5609
2015,7,EWR,YYC,0,5609
2015,10,PPG,FGI,0,5609
2015,4,DEN,YWG,1,5610
2015,10,FLL,POS,0,5612
2015,2,DFW,YUL,1,5613
2015,6,BWI,SJO,1,5614
2015,10,CLT,GCM,1,5615
2015,1,EWR,NAS,1,5616
2015,11,MSP,CUN,1,5622
2015,4,EWR,BOG,1,5622
2015,2,IAH,LOS,1,5623
2015,6,SFO,SJD,1,5623
2015,10,MIA,BDA,1,5624
2015,2,FLL,MBJ,1,5626
2015,12,SFO,SJD,1,5627
2015,2,SEA,PEK,0,5629
2015,11,ATL,TGU,1,5629
2015,10,SJC,PEK,0,5629
2015,9,DTW,YYZ,1,5629
2015,7,DFW,AUH,0,5630
2015,8,MCO,SDQ,1,5631
2015,8,MIA,CTG,0,5634
2015,6,ATL,YUL,1,5636
2015,7,DEN,YYC,1,5636
2015,6,FLL,GUA,1,5638
2015,7,IAH,MTY,0,5639
2015,11,ATL,BRU,1,5639
2015,9,ORD,MEX,0,5639
2015,10,MIA,CAP,1,5640
2015,5,LGA,YOW,0,5640
2015,4,ORD,MEX,0,5640
2015,3,IAD,MEX,0,5641
2015,9,MIA,BSB,1,5642
2015,9,FLL,MDE,1,5642
2015,10,ORD,YYZ,0,5642
2015,11,ORD,MAN,1,5644
2015,4,SFO,SJD,1,5644
2015,10,MSP,KEF,0,5644
2015,2,SFO,CDG,1,5649
2015,11,DEN,KEF,0,5649
2015,10,SAN,YYC,0,5650
2015,11,JFK,GCM,1,5650
2015,5,DTW,YOW,1,5651
2015,11,BOS,PTY,0,5651
2015,2,EWR,SNN,1,5652
2015,11,PHL,BCN,1,5652
2015,10,FLL,MBJ,0,5654
2015,4,ORD,MTY,1,5655
2015,5,SAN,YYC,0,5656
2015,5,JFK,KEF,1,5656
2015,10,PHX,MZT,1,5656
2015,1,BWI,NAS,1,5657
2015,2,FLL,KIN,0,5658
2015,12,FLL,GUA,1,5658
2015,1,SAN,YYC,0,5663
2015,4,JFK,LIR,1,5665
2015,1,IAH,CZM,1,5667
2015,1,PHL,YHZ,1,5669
2015,6,LGA,YHZ,1,5670
2015,1,GUM,NGO,1,5670
2015,2,MIA,SDQ,0,5670
2015,2,JFK,MBJ,0,5672
2015,11,DFW,SLP,1,5672
2015,5,IAD,YUL,1,5672
2015,3,LGA,YYZ,0,5673
2015,3,SAT,MEX,1,5674
2015,2,IAD,LHR,0,5674
2015,10,DTW,GRU,1,5675
2015,10,JFK,MBJ,0,5675
2015,3,ORD,MBJ,1,5676
2015,7,GUM,ICN,1,5676
2015,10,ATL,PAP,1,5679
2015,8,HNL,MNL,0,5679
2015,9,JFK,UVF,1,5681
2015,2,EWR,YVR,0,5735
2015,2,ORD,YYC,1,5683
2015,2,FLL,MDE,1,5685
2015,3,LAX,PPT,0,5685
2015,7,LAS,MAN,0,5685
2015,2,MCO,AUA,1,5686
2015,10,ATL,PLS,1,5687
2015,11,LAX,YYZ,1,5689
2015,12,BOS,STI,1,5691
2015,11,DEN,YYC,1,5692
2015,6,JFK,LIM,0,5693
2015,11,GUM,MNL,0,5694
2015,8,JFK,YUL,1,5696
2015,8,SFO,SJD,1,5696
2015,1,LAX,JED,0,5696
2015,6,SFO,GDL,0,5696
2015,11,FLL,MBJ,1,5697
2015,7,BOS,MEX,0,5697
2015,3,JFK,GYE,0,5699
2015,1,FLL,YUL,0,5699
2015,11,MIA,CNF,1,5700
2015,2,GUM,FUK,1,5702
2015,9,JFK,KWI,0,5704
2015,10,GUM,NGO,1,5708
2015,5,FLL,MGA,1,5711
2015,2,HNL,PEK,1,5712
2015,2,JFK,TPE,0,5713
2015,3,LGA,YUL,1,5713
2015,3,MCO,YYC,0,5714
2015,1,HNL,AKL,1,5714
2015,2,IAH,BJX,1,5715
2015,11,FLL,PAP,1,5715
2015,5,FLL,CTG,1,5715
2015,3,SJC,SJD,1,5715
2015,2,GUM,ICN,1,5716
2015,2,MIA,SAL,1,5716
2015,9,MIA,GND,1,5717
2015,12,EWR,KEF,0,5717
2015,8,BOS,MEX,0,5719
2015,4,IAD,BOG,0,5720
2015,3,IAD,GVA,1,5723
2015,11,DFW,BZE,1,5723
2015,9,FLL,CTG,1,5723
2015,7,ORD,YOW,1,5725
2015,3,MCO,DUB,0,5726
2015,6,EWR,POP,1,5726
2015,7,JFK,PSA,1,5727
2015,3,EWR,ARN,1,5728
2015,8,JFK,ORY,0,5728
2015,10,DEN,YYZ,1,5729
2015,2,FLL,PUJ,1,5730
2015,12,ATL,SJD,1,5731
2015,11,IAH,ICN,0,5731
2015,12,JFK,MBJ,0,5731
2015,12,IAH,SAL,0,5731
2015,3,IAD,JED,0,5735
2015,5,DFW,SLP,1,5741
2015,6,MIA,BDA,1,5743
2015,9,ATL,BDA,1,5743
2015,11,GUM,PUS,0,5744
2015,7,IAD,YOW,1,5745
2015,11,MIA,MAR,1,5747
2015,9,ATL,PAP,1,5748
2015,4,LAS,ICN,0,5748
2015,1,ONT,GDL,0,5749
2015,9,IAD,JED,0,5749
2015,1,ORD,MEX,0,5753
2015,8,PIT,YYZ,0,5756
2015,2,ORD,MAD,0,5756
2015,3,CLE,YYZ,0,5757
2015,10,JFK,POP,1,5757
2015,2,EWR,PVR,1,5760
2015,4,IAD,MEX,1,5765
2015,2,DFW,MAD,1,5765
2015,3,IAD,PEK,0,5767
2015,10,IAD,BOG,0,5769
2015,9,EWR,YYZ,1,5769
2015,12,EWR,LIS,1,5769
2015,6,JFK,CPH,1,5770
2015,7,JFK,LHR,0,5770
2015,5,TPA,ZRH,0,5770
2015,9,ATL,MGA,1,5772
2015,3,MIA,LIS,0,5772
2015,11,JFK,TPE,0,5774
2015,3,IAH,MID,1,5776
2015,10,PIT,YYZ,0,5781
2015,3,HNL,MEL,0,5781
2015,6,EWR,MBJ,1,5782
2015,6,DEN,SJD,1,5783
2015,11,JFK,YUL,1,5783
2015,4,LAX,MAD,0,5783
2015,6,DEN,YYC,1,5785
2015,2,JFK,BCN,1,5785
2015,3,EWR,TXL,1,5785
2015,12,MIA,PAP,0,5786
2015,8,ORD,CUN,1,5788
2015,10,EWR,YYZ,1,5791
2015,11,ATL,PAP,1,5791
2015,3,RSW,DUS,0,5793
2015,11,HNL,AKL,0,5794
2015,9,FLL,PAP,1,5794
2015,5,ONT,GDL,0,5794
2015,1,LAX,MZT,1,5795
2015,7,ORD,YOW,1,5795
2015,2,DFW,QRO,1,5796
2015,10,DEN,YVR,1,5798
2015,8,DFW,BOG,1,5798
2015,12,EWR,LIR,1,5803
2015,1,FLL,MBJ,1,5803
2015,1,JFK,AMM,0,5804
2015,10,BOS,BDA,1,5806
2015,10,BOS,PDL,0,5807
2015,2,FLL,BOG,0,5807
2015,2,FLL,SAP,1,5809
2015,1,MCO,MEX,0,5810
2015,12,SFO,DEL,0,5810
2015,2,RDU,LHR,1,5811
2015,2,FLL,PAP,1,5813
2015,2,IAD,DKR,0,5813
2015,6,IAH,YYZ,1,5813
2015,2,EWR,ANU,1,5814
2015,2,MSP,LHR,1,5815
2015,8,FLL,FRA,0,5815
2015,3,IAD,MEX,1,5815
2015,10,JFK,AMM,0,5816
2015,2,JFK,ARN,0,5821
2015,3,MIA,UIO,0,5822
2015,9,HNL,AKL,1,5823
2015,6,LAX,PPT,0,5824
2015,5,SLC,YYC,1,5824
2015,5,IAD,YOW,1,5825
2015,1,ORD,SJD,1,5826
2015,9,EWR,YQB,1,5828
2015,11,ORD,PVR,1,5829
2015,6,ATL,MXP,1,5829
2015,1,JFK,MBJ,0,5830
2015,1,EWR,SNN,1,5832
2015,2,ORD,YUL,1,5834
2015,1,DFW,YEG,1,5835
2015,12,JFK,CTG,1,5835
2015,6,JFK,YUL,1,5836
2015,1,MSP,YVR,1,5837
2015,11,FLL,MBJ,0,5838
2015,10,HNL,AKL,1,5838
2015,5,EWR,POP,1,5839
2015,8,JFK,GCM,1,5840
2015,12,EWR,SNN,1,5840
2015,2,MIA,BDA,1,5841
2015,8,MDW,MLM,0,5842
2015,7,FLL,MGA,1,5842
2015,9,JFK,SXM,1,5843
2015,8,JFK,BDA,1,5843
2015,2,ORD,AUA,1,5844
2015,7,MCO,SDQ,1,5845
2015,12,ORD,YOW,1,5845
2015,2,SFO,YEG,1,5845
2015,11,PHL,AMS,1,5846
2015,4,PHL,BDA,1,5848
2015,5,ORD,YYC,0,5849
2015,5,BOS,CUN,1,5851
2015,11,IAH,MTY,1,5852
2015,12,JFK,LIR,1,5852
2015,5,MDW,MLM,0,5854
2015,2,BOS,YUL,0,5855
2015,10,ORD,PEK,0,5856
2015,3,MSP,MBJ,1,5856
2015,5,JFK,AMM,0,5858
2015,1,ATL,SJD,1,5860
2015,7,IAD,JED,0,5861
2015,1,MIA,HEL,0,5861
2015,6,ORD,MTY,1,5862
2015,8,BWI,FRA,0,5862
2015,4,BWI,YYZ,0,5863
2015,10,SLC,YYC,1,5864
2015,4,EWR,LHR,1,5864
2015,1,ORD,CDG,1,5865
2015,6,GUM,MNL,0,5865
2015,12,EWR,SJD,1,5866
2015,10,IAH,LIR,1,5868
2015,4,MIA,BSB,0,5869
2015,4,MIA,TGU,1,5869
2015,7,PIT,YYZ,0,5869
2015,2,SLC,MEX,1,5871
2015,1,EWR,YYZ,1,5871
2015,12,ATL,YUL,1,5872
2015,6,SNA,MEX,1,5872
2015,10,LAS,MAN,0,5873
2015,4,FLL,GUA,1,5873
2015,5,LAS,ICN,0,5873
2015,5,IAD,MAD,1,5874
2015,8,SAN,YYC,0,5874
2015,10,RSW,YYZ,0,5874
2015,4,RDU,YYZ,0,5874
2015,1,IAD,PEK,0,5874
2015,12,LAX,MLM,0,5875
2015,2,OGG,YYC,0,5876
2015,7,JFK,GCM,1,5877
2015,3,ORD,YOW,1,5877
2015,1,MIA,BDA,1,5880
2015,2,ATL,GDL,1,5882
2015,11,JFK,ZRH,1,5882
2015,3,JFK,GCM,1,5883
2015,4,SAN,YYC,0,5884
2015,9,DFW,MTY,1,5884
2015,11,SAN,YYC,0,5885
2015,6,IAD,JED,0,5886
2015,3,FLL,POS,1,5890
2015,5,EWR,KEF,0,5890
2015,1,ATL,PAP,1,5892
2015,2,PHL,NAS,1,5892
2015,3,LAX,MEX,0,5893
2015,1,JFK,ACC,1,5894
2015,1,DFW,SAL,1,5895
2015,9,MIA,AUA,0,5895
2015,11,DTW,LHR,0,5895
2015,11,ATL,UVF,1,5896
2015,1,MIA,YUL,0,5897
2015,1,IAD,JED,0,5897
2015,12,EWR,SXM,1,5897
2015,5,OAK,ARN,0,5897
2015,4,LAX,BJX,1,5898
2015,4,AUS,CUN,1,5900
2015,9,MIA,CAP,1,5902
2015,5,DFW,AUH,0,5904
2015,9,SJC,SJD,1,5904
2015,7,TPA,ZRH,0,5905
2015,4,LAX,CPH,0,5905
2015,4,MIA,MDE,0,5906
2015,4,MDW,MLM,0,5908
2015,9,DEN,CUN,1,5909
2015,11,ORD,AMM,0,5909
2015,10,ATL,UVF,1,5913
2015,6,IAH,QRO,1,5916
2015,2,ORD,CPH,0,5917
2015,2,SAN,YYC,0,5918
2015,3,MIA,MXP,1,5919
2015,4,HNL,AKL,0,5919
2015,12,PHL,AMS,1,5921
2015,11,SFO,CDG,1,5921
2015,4,FLL,MGA,1,5921
2015,1,PHX,YYZ,0,5922
2015,2,IAD,ZRH,1,5922
2015,2,BWI,LHR,0,5924
2015,6,CLT,MEX,1,5924
2015,12,IAH,TGU,1,5925
2015,12,DFW,BOG,1,5925
2015,11,HOU,PVR,1,5925
2015,11,MIA,BDA,1,5926
2015,10,IAH,BJX,1,5928
2015,2,MIA,SAL,0,5928
2015,10,PHX,YEG,1,5928
2015,2,IAH,CZM,1,5931
2015,11,FLL,MGA,1,5932
2015,11,SNA,YVR,0,5932
2015,11,EWR,KEF,0,5933
2015,10,JFK,JED,0,5934
2015,1,JFK,PLS,1,5936
2015,12,FLL,MBJ,0,5936
2015,5,FLL,POS,0,5936
2015,4,IAD,PEK,0,5937
2015,11,IAH,BJX,1,5939
2015,8,MIA,BAQ,1,5939
2015,3,IAH,TGU,1,5944
2015,5,LAX,CUN,1,5945
2015,10,IAD,YYZ,1,5947
2015,5,MIA,SAL,1,5949
2015,5,SJU,SXM,1,5950
2015,10,PHL,BDA,1,5952
2015,3,FLL,GUA,1,5954
2015,10,ATL,YUL,1,5954
2015,3,GUM,FUK,1,5955
2015,10,PHX,YYC,1,5956
2015,3,DFW,YEG,1,5957
2015,9,LAS,YYC,0,5957
2015,5,ATL,TGU,1,5958
2015,6,EWR,BOG,1,5958
2015,4,LAX,ARN,0,5959
2015,2,ATL,SAL,1,5962
2015,10,PHL,ATH,1,5962
2015,8,DEN,YWG,1,5963
2015,3,MIA,MDE,0,5963
2015,6,PHX,YYC,1,5963
2015,2,DTW,LHR,1,5964
2015,11,PHL,YHZ,1,5965
2015,2,PHX,YVR,0,5968
2015,5,MSP,YYZ,1,5969
2015,5,MIA,REC,1,5970
2015,2,PHL,YHZ,1,5970
2015,2,MIA,CLO,1,5970
2015,7,LAS,ZRH,0,5971
2015,1,SNA,MEX,1,5976
2015,12,IAH,GCM,1,5977
2015,11,HNL,PVG,0,5978
2015,1,SNA,SJD,1,5979
2015,2,ORD,YYZ,1,5980
2015,6,PHL,YHZ,1,5980
2015,1,MIA,POA,1,5981
2015,2,BOS,PEK,0,5981
2015,10,MIA,CNF,1,5981
2015,11,EWR,PEK,0,5983
2015,6,ATL,GCM,1,5983
2015,5,JFK,ZRH,1,5983
2015,4,ATL,SAP,1,5984
2015,9,MIA,SAL,1,5984
2015,3,MIA,PUJ,0,5985
2015,10,HNL,AKL,0,5987
2015,4,MCO,YOW,0,5987
2015,4,SNA,MEX,1,5988
2015,11,LAX,SAL,1,5988
2015,6,ORD,YOW,1,5988
2015,11,IAH,QRO,1,5988
2015,5,SJU,EIS,1,5988
2015,6,JFK,ZRH,1,5989
2015,11,ORD,PTY,0,5991
2015,4,FLL,SAP,1,5991
2015,5,EWR,BOG,1,5993
2015,12,MIA,SVO,0,5994
2015,12,IAH,AKL,0,5994
2015,11,HOU,LIR,1,5995
2015,4,LAS,FRA,0,5996
2015,2,LAX,MEX,1,5996
2015,5,MSP,YYZ,1,5998
2015,8,SFO,PVR,1,5999
2015,11,SMF,GDL,0,6002
2015,10,LAX,MEX,0,6002
2015,2,PDX,YVR,1,6004
2015,11,MSP,YYZ,0,6006
2015,11,EWR,DUS,0,6006
2015,3,JFK,SVO,1,6006
2015,2,JFK,PLS,1,6007
2015,5,SFO,YVR,0,6007
2015,10,JFK,VKO,0,6007
2015,4,DFW,CUN,1,6010
2015,8,FAT,GDL,0,6011
2015,4,BOS,CDG,1,6014
2015,2,JFK,YYZ,1,6014
2015,5,JFK,LHR,0,6016
2015,7,DFW,SAL,1,6017
2015,3,EWR,BOG,1,6017
2015,4,MIA,CLO,0,6018
2015,3,MCO,AUA,1,6019
2015,10,EWR,LIM,1,6019
2015,6,LGA,YUL,1,6020
2015,11,ORD,CDG,1,6020
2015,8,SLC,YVR,1,6021
2015,4,PPG,FGI,0,6021
2015,4,JFK,VKO,0,6024
2015,12,CLT,MUC,0,6025
2015,2,FLL,MBJ,1,6025
2015,12,PHX,MZT,1,6025
2015,8,TPA,ZRH,0,6025
2015,1,ORD,YYZ,1,6028
2015,3,MIA,SAL,1,6029
2015,1,EWR,GVA,1,6029
2015,4,JFK,YYZ,0,6031
2015,11,SEA,PEK,0,6032
2015,7,JFK,YUL,1,6032
2015,4,JFK,ANU,1,6032
2015,6,IAD,YOW,1,6034
2015,3,BOS,BDA,1,6036
2015,10,DFW,MBJ,1,6038
2015,10,JFK,EDI,1,6039
2015,12,MIA,BDA,1,6041
2015,11,SEA,YYC,1,6042
2015,3,ORD,MEX,0,6042
2015,7,SFO,YYJ,1,6044
2015,1,IAD,BOG,0,6045
2015,4,EWR,LIM,1,6045
2015,1,EWR,BOG,1,6045
2015,3,PPG,FGI,0,6046
2015,9,IAD,KWI,1,6047
2015,2,EWR,OSL,1,6049
2015,6,CMH,YYZ,0,6050
2015,1,JFK,KBP,0,6051
2015,4,LAX,PPT,0,6051
2015,7,IAH,YYZ,1,6051
2015,10,DFW,MTY,1,6057
2015,8,LAS,MAN,0,6057
2015,1,DFW,MBJ,1,6057
2015,11,BOS,BDA,1,6057
2015,4,FLL,MBJ,0,6060
2015,4,EWR,YYT,1,6061
2015,12,JFK,ANU,1,6062
2015,10,ORD,PTY,0,6062
2015,2,MIA,SAP,1,6062
2015,1,LAX,PPT,0,6062
2015,10,BOS,SDQ,1,6064
2015,4,PHL,BRU,1,6064
2015,2,JFK,MAD,1,6065
2015,7,FLL,GUA,1,6066
2015,11,ATL,YUL,1,6067
2015,2,PHL,DUB,1,6067
2015,5,MSP,YWG,1,6068
2015,7,IAH,QRO,1,6068
2015,10,TPA,ZRH,0,6069
2015,2,MSP,SJD,1,6071
2015,4,SRQ,YYZ,0,6072
2015,4,JFK,JED,0,6072
2015,11,LGA,YUL,1,6074
2015,2,JFK,MBJ,1,6075
2015,1,ORD,YYZ,1,6075
2015,9,EWR,YUL,1,6075
2015,5,DTW,MEX,1,6076
2015,4,HNL,SYD,0,6077
2015,6,MIA,FPO,1,6077
2015,11,ORD,YYZ,0,6077
2015,8,DCA,YUL,0,6078
2015,10,DTW,YYZ,1,6080
2015,12,EWR,VIE,0,6080
2015,8,SNA,PVR,1,6082
2015,5,PHL,YOW,1,6082
2015,2,JFK,CPH,0,6082
2015,9,FLL,SDQ,1,6083
2015,2,SFO,SJD,1,6084
2015,9,IAD,MEX,1,6085
2015,12,JFK,GCM,1,6085
2015,10,JFK,YUL,1,6086
2015,4,PDX,YVR,1,6087
2015,9,SEA,YEG,1,6087
2015,7,EWR,YYT,1,6088
2015,3,EWR,SJD,1,6088
2015,11,ORD,CDG,1,6088
2015,5,IAD,MAN,1,6090
2015,5,GUM,MNL,0,6092
2015,9,ATL,SAP,1,6092
2015,5,ORD,YUL,1,6093
2015,5,MIA,BAQ,0,6093
2015,2,MSP,YXE,1,6094
2015,12,ORD,YUL,1,6094
2015,5,BWI,NAS,1,6094
2015,5,PHL,YHZ,1,6095
2015,10,BWI,NAS,1,6096
2015,1,LAS,ICN,0,6098
2015,4,MIA,SAL,1,6098
2015,11,MIA,CUR,0,6099
2015,11,ATL,PLS,1,6100
2015,12,DTW,CUN,1,6102
2015,9,CLT,AUA,1,6102
2015,3,HNL,PVG,0,6102
2015,8,IAD,DKR,0,6103
2015,1,ATL,MAD,1,6103
2015,2,EWR,EDI,1,6103
2015,6,JFK,NAP,0,6104
2015,3,JFK,PAP,1,6104
2015,2,FLL,PAP,1,6105
2015,6,JFK,ANU,1,6106
2015,6,SEA,YLW,1,6106
2015,3,SJU,EIS,1,6108
2015,3,EWR,YOW,1,6108
2015,2,IAD,CPH,0,6108
2015,7,CMH,YYZ,0,6109
2015,12,IAH,CZM,1,6109
2015,8,ATL,MTY,1,6110
2015,2,HNL,SYD,0,6111
2015,4,ORD,PTY,0,6111
2015,11,RSW,DUS,0,6111
2015,6,FLL,KIN,0,6111
2015,2,CLT,SJO,1,6112
2015,1,FLL,CTG,1,6112
2015,7,BWI,FRA,0,6113
2015,3,ORD,LIR,1,6114
2015,9,BOS,SDQ,1,6115
2015,12,MIA,BAQ,1,6116
2015,6,LAX,BJX,1,6119
2015,9,SLC,MEX,1,6119
2015,3,PSP,YVR,0,6120
2015,12,SLC,CUN,1,6120
2015,5,LAX,PPT,0,6121
2015,2,ATL,SJD,1,6122
2015,7,ATL,YUL,1,6122
2015,1,DTW,NGO,1,6123
2015,1,ORD,MEX,1,6124
2015,3,JFK,NAS,1,6124
2015,10,IAH,QRO,1,6125
2015,9,DFW,SLP,1,6125
2015,3,IAD,BOG,0,6126
2015,4,DFW,YUL,1,6126
2015,3,SEA,YEG,1,6126
2015,11,SJC,SJD,1,6126
2015,12,HOU,MEX,1,6127
2015,1,CLT,MEX,1,6128
2015,2,EWR,LIS,0,6128
2015,12,IAD,KEF,0,6128
2015,4,HNL,PVG,0,6128
2015,11,MIA,BAQ,0,6128
2015,5,FLL,KIN,0,6128
2015,2,MSP,YVR,1,6129
2015,5,IAD,BOG,0,6129
2015,3,DEN,YEG,1,6130
2015,5,LAS,MAN,0,6131
2015,4,SJU,PUJ,1,6131
2015,2,JFK,PAP,1,6131
2015,12,HNL,AKL,0,6132
2015,7,DTW,YYZ,1,6133
2015,2,DEN,YYZ,1,6133
2015,6,IAD,BOG,0,6133
2015,11,EWR,YVR,0,6133
2015,8,ATL,YUL,1,6133
2015,1,EWR,YUL,1,6134
2015,7,BOS,BDA,1,6134
2015,12,IAH,MBJ,1,6135
2015,12,DTW,YYZ,1,6136
2015,9,PHL,BDA,1,6137
2015,11,EWR,BOG,1,6137
2015,3,DEN,YYC,1,6137
2015,4,JFK,ACC,1,6138
2015,2,DFW,MEX,0,6140
